Accuracy,Precision,Recall,F1 Score,Filename
0.9295366795366795,0.929980058551487,0.9295366795366795,0.9293181625497059,Chapter6.txt
0.8733826247689463,0.8861842614153149,0.8733826247689463,0.8778720225376185,Chapter127.txt
0.9218018981419597,0.9215957548029968,0.9218018981419597,0.9207246969886497,Chapter3.txt
0.9255774165953806,0.9323600186386809,0.9255774165953806,0.9280338174907142,Chapter8.txt
0.9490229396771452,0.948681069709107,0.9490229396771452,0.9485516397285784,Chapter46.txt
0.9546073536087154,0.95640603722197,0.9546073536087154,0.9549811383596086,Chapter101.txt
0.9012345679012346,0.9076188843164151,0.9012345679012346,0.9018301201179647,Chapter23.txt
0.9409722222222222,0.9434974747474748,0.9409722222222222,0.9413008874028601,Chapter79.txt
0.9316517493897477,0.9419999582733513,0.9316517493897477,0.9356007566770511,Chapter50.txt
0.9367194004995837,0.9417800192130529,0.9367194004995837,0.9384895124067085,Chapter92.txt
0.8444084278768234,0.845041641232889,0.8444084278768234,0.8407619181842281,Chapter131.txt
0.9123434704830053,0.9141039770108526,0.9123434704830053,0.9123266811696509,Chapter91.txt
0.9398496240601504,0.9394765165594369,0.9398496240601504,0.9389756383820491,Chapter5.txt
0.946969696969697,0.9436914720117845,0.946969696969697,0.9447661198852936,Chapter76.txt
0.8709476309226932,0.871760244664752,0.8709476309226932,0.8709263698456214,Chapter75.txt
0.9293532338308458,0.9310506181215137,0.9293532338308458,0.9286382777878787,Chapter84.txt
0.919185687847008,0.9170909479451773,0.919185687847008,0.9172012347772096,Chapter94.txt
0.9353671147880042,0.9330393460383118,0.9353671147880042,0.9335158829049638,Chapter105.txt
0.8297957549058871,0.8306931531306089,0.8297957549058871,0.8277744490245066,Chapter40.txt
0.9304932735426009,0.933568746321672,0.9304932735426009,0.9314099949963204,Chapter89.txt
0.9171243135297055,0.9180756295024548,0.9171243135297055,0.9163359064838578,Chapter102.txt
0.9471698113207547,0.948607367475292,0.9471698113207547,0.9469975635136412,Chapter111.txt
0.909272183449651,0.9067472997835392,0.909272183449651,0.9060605372536317,Chapter17.txt
0.8547008547008547,0.8672542735042735,0.8547008547008547,0.8579415954415954,Chapter43.txt
0.9245742092457421,0.9251651376003251,0.9245742092457421,0.9240960896033311,Chapter74.txt
0.9535673839184597,0.9575149652159844,0.9535673839184597,0.9544167610419027,Chapter67.txt
0.7865168539325843,0.7893258426966292,0.7865168539325843,0.7842696629213483,Chapter122.txt
0.9475779694757797,0.949695815796091,0.9475779694757797,0.9478932261876749,Chapter26.txt
0.938470066518847,0.9429283030654982,0.938470066518847,0.9399000545773512,Chapter60.txt
0.8857938718662952,0.878713045106622,0.8857938718662952,0.8809364363099863,Epilogue.txt
0.8941860465116279,0.9016632484797265,0.8941860465116279,0.8963691454617264,Chapter19.txt
0.9005847953216374,0.8954300041038267,0.9005847953216374,0.8963746119943063,Chapter116.txt
0.899736147757256,0.8984450481129582,0.899736147757256,0.8977071085805985,Chapter30.txt
0.9250606796116505,0.9342903539228465,0.9250606796116505,0.9276406376659198,Chapter99.txt
0.9234496124031008,0.9267664462611501,0.9234496124031008,0.9242303719316641,Chapter24.txt
0.898840206185567,0.9058286179078088,0.898840206185567,0.9011385417856949,Chapter15.txt
0.8932902182700081,0.8938404656535623,0.8932902182700081,0.892888464270841,Chapter58.txt
0.9394957983193277,0.9460310277957338,0.9394957983193277,0.94160369042722,Chapter33.txt
0.9263657957244655,0.9338261188121152,0.9263657957244655,0.9289816846604095,Chapter121.txt
0.857918552036199,0.8549399727779011,0.857918552036199,0.8555868146350627,Chapter72.txt
0.9398058252427185,0.9388136263998811,0.9398058252427185,0.9386491698499707,Chapter78.txt
0.9253490870032224,0.9407173475993484,0.9253490870032224,0.9314589613190536,Chapter51.txt
